0,34,18,6,45,0,14,92,0,0,0,46,71,49,0,7,6,42,52,0,0,0,0,0,86,72,26,0,72,31,76,6,50,30,59,95,83,11,74,15,28,75,67,0,71,0,21,71,11,83,55,51,0,73,74,7,49,17,72,0,0,37,28,64,42,0,25,1,61,0,77,0,90,29,38,4,0,0,17,67,47,80,53,72,98,93,61,21,45,0,91,92,91,0,55,55,0,16,0,99,49,29,54,0,79,46,47,59,11,64,71,50,76,0,22,71,0,20,96,0,90,19,0,64,86,90,0,72,44,39,73,0,59,0,16,0,92,97,25,49,68,10,24,63,63,64,59,58,44,51,13,0,32,100,0,38,22,37,0,0,87,34,0,45,61,6,0,50,89,0,67,0,88,0,0,0,98,44,19,11,73,53,0,40,82,0,0,29,0,0,0,36,21,31,0,91,38,69,17,31,17,0,92,93,93,96,28,48,3,12,70,94,9,36,0,91,87,69,65,24,58,79,46,36,22,43,23,0,98,0,11,0,8,88,80,57,43,51,69,100,62,0,45,31,0,71,56,70,50,87,0,0,39,84,100,25,61,87,97,95,0,12,58,14,36,38,41,14,79,32,0,0,0,4,3,67,78,29,78,22,75,90,0,32,69,0,0,0,12,67,0,87,0,48,5,0,74,0,38,58,40,85,0,65,53,6,7,0,0,46,14,27,51,0,0,0,88,16,62,12,33,31,90,49,0,78,66,97,0,0,100,23,47,68,95,76,11,70,47,76,0,19,48,34,6,60,0,0,94,100,67,6,34,63,62,0,0,0,49,18,1,69,0,67,90,20,7,11,47,8,14,56,27,50,0,0,91,14,91,0,1,10,42,36,79,0,69,14,0,4,85,17,8,0,99,0,57,83,24,86,84,76,25,24,38,86,0,10,99,0,91,0,61,17,0,73,78,0,87,94,48,43,0,0,0,78,34,99,66,6,98,80,83,0,98,41,60,55,0,62,77,84,0,25,71,0,12,19,0,0,0,33,2,0,53,77,0,100,98,86,0,5,17,15,22,8,32,6,83,0,6,71,56,8,85,12,0,0,0,25,0,25,0,29,95,70,0,78,45,48,15,0,61,89,6,78,0,61,97,21,0,59,46,75,84,33,49,63,0,59,64,11,93,11,10,62,77,33,0,24,27,88,50,71,0,11,0,58,14,3,46,62,0,83,78,63,37,0,0,0,3,4,18,35,51,0,33,65,86,66,0,14,50,12,99,0,57,63,0,33,9,33,0,89,0,41,74,47,85,21,88,3,90,98,34,0,73,0,51,75,73,57,83,0,75,54,36,0,60,0,0,68,38,0,76,27,0,35,74,0,25,79,73,0,60,33,56,87,21,39,53,27,68,51,1,33,21,72,12,71,47,46,73,12,2
34,0,57,21,98,45,0,1,60,28,7,82,0,46,0,86,0,0,51,15,99,0,96,86,84,0,0,0,24,0,63,0,6,35,68,0,94,14,7,92,90,21,0,42,0,48,52,13,3,33,71,17,18,16,59,81,28,1,0,53,98,0,30,0,89,18,40,12,58,87,53,39,20,50,8,18,41,80,24,0,43,18,30,75,18,0,88,6,62,0,84,0,51,2,0,98,6,68,2,79,8,0,0,40,14,21,51,19,14,86,69,71,42,76,0,4,32,17,22,78,61,5,0,61,7,0,74,63,27,87,31,47,6,0,8,28,0,20,23,2,0,17,73,36,83,12,34,43,26,8,32,0,62,1,49,66,20,55,9,86,86,0,2,0,0,64,0,0,0,0,0,11,99,59,34,18,71,31,23,0,34,25,0,92,59,0,0,76,84,87,35,25,32,0,46,94,100,0,19,62,0,0,0,85,0,93,68,19,66,0,0,94,67,38,0,37,96,14,45,0,6,33,0,31,44,47,92,0,52,38,70,68,79,7,2,0,31,2,62,39,22,44,0,0,60,2,0,32,28,86,61,32,0,2,68,84,10,0,15,85,5,47,20,93,0,38,41,43,0,83,10,0,66,34,47,70,0,44,98,83,65,100,45,19,36,95,71,93,0,20,0,0,0,69,24,35,32,0,96,3,0,10,83,31,55,0,0,44,24,79,0,92,0,100,17,90,0,32,95,0,95,72,0,70,72,0,0,0,0,84,34,51,42,52,33,0,17,68,76,0,0,0,0,24,44,0,0,11,24,16,59,0,74,22,0,98,0,93,0,87,0,0,55,63,2,15,0,84,0,89,0,0,0,0,0,32,63,2,66,65,51,0,73,33,0,13,89,38,61,36,47,13,47,41,96,85,43,66,72,56,79,23,13,29,38,52,82,0,58,7,49,0,0,92,0,37,84,73,50,0,0,68,82,12,29,0,38,91,12,0,26,15,34,0,66,53,36,42,4,77,5,58,86,70,16,1,0,87,90,0,97,13,24,5,0,76,79,78,76,29,66,0,19,90,1,96,24,33,81,0,12,61,0,0,0,19,64,41,0,0,93,69,90,0,63,0,76,61,44,43,49,80,0,0,0,69,65,92,53,23,55,81,0,34,52,0,0,31,8,99,94,5,33,0,94,0,25,0,99,2,6,47,35,72,0,0,85,78,67,49,53,23,10,10,79,36,0,90,52,6,0,44,98,38,91,0,95,14,0,68,97,38,39,30,76,11,90,0,0,48,100,98,24,0,0,46,40,0,8,30,77,15,0,25,0,13,69,60,50,15,75,0,6,27,0,42,10,42,0,0,77,70,100,72,15,19,65,76,0,0,0,44,64,22,31,14,41,46,0,0,40,0,53,0,15,0,9,0,72,0,0,0,15,93,64
18,57,0,72,34,83,12,0,69,99,86,42,76,0,66,71,0,12,13,80,14,0,36,81,48,70,44,51,78,0,82,25,0,48,11,63,0,19,65,16,98,16,68,49,94,73,87,89,50,32,6,94,42,63,66,96,81,56,0,82,86,49,80,0,0,97,1,12,40,29,48,0,61,20,80,49,90,72,91,28,72,14,56,74,0,9,70,66,0,0,25,13,39,0,75,51,0,62,91,29,0,54,88,80,81,30,38,0,0,3,46,55,89,89,0,3,71,43,85,35,0,60,45,95,56,40,90,53,0,0,44,61,68,0,26,0,10,86,83,25,48,75,77,4,33,6,62,83,0,88,56,63,59,70,0,98,46,14,49,10,67,43,0,35,64,15,5,0,95,52,48,84,47,68,0,7,96,0,0,45,0,86,2,0,0,0,39,69,92,70,41,82,38,0,24,73,10,0,42,9,79,51,0,29,22,50,0,66,61,77,0,76,55,81,0,58,13,29,80,29,9,0,4,87,5,77,66,82,96,43,0,0,2,20,82,57,21,0,0,0,32,38,50,0,72,32,99,0,71,83,17,0,12,29,0,0,0,39,0,18,25,0,99,3,0,85,44,16,84,30,75,58,3,63,68,47,0,43,0,0,16,0,32,3,95,88,14,37,69,0,22,3,61,99,43,0,0,11,0,83,75,36,81,74,49,71,8,47,0,68,13,88,51,0,46,84,54,3,26,0,85,10,79,0,0,0,44,49,97,1,68,0,31,64,0,97,49,0,94,15,10,0,3,2,7,41,66,28,39,7,4,50,6,95,47,51,18,71,76,0,79,45,0,10,17,98,24,91,27,53,39,0,10,0,0,0,89,57,0,94,0,46,7,64,85,0,88,0,0,0,3,63,65,0,0,79,41,31,0,0,0,0,14,8,69,24,33,0,95,57,72,0,0,86,53,73,0,0,6,57,94,83,75,69,27,0,75,77,95,87,0,34,41,66,61,21,0,35,13,52,13,92,49,94,0,75,43,40,0,51,2,0,41,0,54,0,0,92,32,9,18,69,48,63,93,73,45,60,0,0,0,15,67,74,31,41,5,88,14,0,0,35,20,0,0,0,0,0,96,87,0,44,62,71,27,45,0,28,7,65,17,9,47,81,66,15,91,90,0,0,75,25,0,63,60,25,61,19,0,0,15,7,10,47,0,34,0,13,0,69,0,92,73,54,33,0,58,0,80,77,37,0,4,0,13,41,56,17,63,30,0,0,10,48,58,0,4,6,42,0,0,51,0,11,30,28,11,0,50,53,65,59,0,0,48,19,66,0,0,94,16,0,0,0,21,26,32,0,0,63,63,25,68,0,58,57,48,11,0,0,77,60,80,0,73,42,50,0,5,27,0,80,9,68,69,26,0,36,69,74,0,78,40,0,0
6,21,72,0,53,84,69,30,16,14,42,47,63,82,34,0,98,11,90,74,59,21,0,68,12,87,79,74,0,22,18,86,0,89,95,0,82,16,62,44,7,0,84,2,57,0,54,28,0,53,72,75,88,73,0,0,68,75,37,77,23,48,69,46,30,77,73,25,59,89,93,76,60,0,98,0,74,12,1,52,1,3,24,83,73,19,45,2,99,75,20,80,66,99,93,12,52,25,91,72,17,0,61,0,9,0,49,0,34,66,0,17,50,60,44,36,0,67,0,0,25,20,65,0,0,19,9,0,0,48,0,82,48,0,0,89,0,59,11,55,31,73,0,54,64,0,27,16,46,0,98,0,0,43,0,31,45,0,68,100,85,14,81,0,0,31,34,57,38,38,81,10,6,42,0,0,75,98,0,36,83,89,85,17,73,20,87,91,42,10,11,37,0,0,12,63,0,22,0,62,31,42,50,81,10,0,71,27,68,0,74,98,0,51,0,0,45,26,38,68,45,18,0,0,3,40,0,90,15,19,37,85,84,0,0,7,53,23,60,78,0,94,75,0,34,69,0,26,0,75,85,41,16,0,28,82,70,77,92,87,2,52,17,6,0,9,16,51,75,100,0,14,82,80,98,0,26,0,87,78,22,2,6,39,15,51,4,52,76,0,88,0,22,0,61,0,12,82,40,36,0,0,65,35,0,55,74,91,35,33,90,53,0,37,0,72,64,11,73,59,41,16,88,86,0,43,79,39,66,5,56,70,60,2,6,0,95,28,0,53,20,0,24,62,4,98,46,0,76,75,88,52,53,53,36,94,16,37,34,0,0,68,86,91,0,42,17,47,35,49,0,0,0,70,0,0,93,17,87,0,85,22,32,2,52,13,20,1,57,38,83,79,0,100,0,0,3,0,56,53,55,0,72,50,0,0,53,0,0,52,49,57,14,15,43,39,22,0,0,74,72,20,49,86,31,63,18,83,0,6,65,32,60,28,0,45,0,81,0,0,33,3,11,0,66,7,80,0,0,30,82,85,24,19,88,1,0,0,74,92,86,73,49,0,0,0,87,8,0,69,50,62,63,62,41,16,0,0,37,76,20,33,31,86,44,60,14,55,10,96,62,0,0,14,7,74,0,0,84,45,18,0,28,4,62,31,14,17,5,0,40,95,65,0,23,28,49,85,73,0,0,33,10,0,89,70,5,92,82,8,2,23,75,56,51,56,18,64,0,0,10,23,0,54,87,0,65,71,88,25,61,72,0,3,63,0,0,23,13,100,73,77,96,0,67,62,33,62,0,42,25,89,27,0,0,89,0,57,7,1,8,0,86,96,40,0,0,92,0,91,80,67,92,9,0,0,2,0,0,99,3,69,28,3,26,10,0,0,97,5,0,70,37,95,0,59,45,60,3,74,47,64,5,7,40
45,98,34,53,0,11,79,48,37,0,97,80,86,0,0,0,20,77,44,11,14,37,0,0,19,0,0,0,94,30,6,22,7,44,0,0,78,43,42,42,30,0,0,90,0,0,61,0,17,1,59,0,64,9,70,0,19,0,0,71,34,91,45,84,0,77,85,12,61,99,83,0,98,65,62,78,44,30,92,81,8,0,22,6,0,0,6,75,55,0,14,0,30,78,78,51,82,36,12,11,80,62,31,51,0,32,73,50,65,95,37,80,38,0,29,34,0,29,96,0,14,27,81,17,99,0,50,61,11,0,14,0,33,77,3,11,61,0,83,100,61,0,23,60,79,0,0,13,42,82,0,0,0,71,52,0,28,61,0,0,93,5,79,0,0,32,0,26,0,0,9,100,0,14,17,0,33,0,96,7,15,51,15,96,43,39,67,15,50,53,95,69,53,79,58,49,0,59,44,42,32,19,0,86,34,1,29,59,78,73,43,0,0,50,54,0,0,97,30,61,8,0,37,0,94,49,4,73,40,52,11,85,0,0,92,0,19,66,92,59,27,0,0,20,3,0,66,85,77,75,28,20,17,15,0,83,3,33,11,47,0,91,0,0,0,64,0,34,55,0,98,0,0,63,10,0,82,60,0,0,0,4,16,30,0,6,47,86,56,0,85,1,76,50,74,0,0,97,10,89,61,0,55,0,0,15,0,92,0,0,0,0,67,50,45,40,15,39,82,45,35,8,0,0,38,90,38,92,49,10,0,88,44,63,46,93,0,24,0,60,89,86,49,0,82,49,28,41,0,65,52,93,97,0,0,62,93,97,28,11,4,85,39,54,98,94,0,40,78,26,66,0,94,30,12,26,87,57,12,2,28,99,55,90,18,91,78,48,42,16,3,69,0,62,69,27,4,4,71,81,0,95,6,72,0,81,96,22,19,52,62,35,0,19,31,0,29,84,29,0,0,60,41,83,16,8,33,53,28,73,37,24,0,77,8,20,3,81,0,0,64,88,0,78,63,88,0,96,76,7,17,0,88,37,13,0,33,53,0,0,18,46,10,0,20,30,7,0,0,0,74,38,1,80,52,74,98,0,45,74,53,0,5,0,60,0,95,74,73,79,48,59,0,1,0,97,45,57,0,50,0,67,0,78,78,18,60,6,69,0,0,0,17,0,18,94,8,0,69,1,55,68,0,0,28,0,29,57,62,64,75,27,8,0,45,10,52,28,0,54,0,0,68,20,0,28,71,87,47,89,6,0,48,59,9,63,53,60,0,94,9,0,77,56,0,6,27,0,0,26,9,0,42,0,38,95,48,38,52,92,56,71,32,0,0,71,1,0,2,0,0,2,0,23,0,37,42,92,16,77,70,74,67,64,40,0,76,0,60,89,29,59,31,35,64,88,0,19,48,49,49,0,92,39,28
0,45,83,84,11,0,28,8,80,55,84,49,54,51,0,0,64,46,0,0,28,73,0,4,71,0,70,82,46,75,22,81,53,0,42,23,70,92,0,75,87,13,89,0,2,9,9,81,81,62,7,59,51,37,28,1,99,36,48,30,20,0,75,86,30,39,40,85,22,7,70,60,32,0,29,0,3,84,26,61,51,47,47,7,55,0,52,3,0,55,58,97,15,0,64,89,97,0,67,48,84,4,49,0,0,0,99,0,31,77,64,16,7,71,18,57,0,74,5,58,0,58,67,68,85,74,42,49,0,0,44,68,98,22,86,65,73,68,61,47,77,28,87,90,64,24,96,0,48,3,98,0,31,55,28,0,43,13,85,35,78,0,48,40,88,0,8,0,38,47,87,36,79,43,75,2,85,32,0,40,87,62,12,0,65,49,0,4,0,0,20,39,68,69,31,12,84,51,0,1,40,47,32,0,0,39,76,48,86,43,67,0,34,99,94,44,57,0,70,0,1,2,93,19,12,73,0,2,57,48,51,76,0,66,0,99,90,24,1,35,0,0,18,29,20,0,0,0,4,66,54,0,53,68,9,0,90,0,79,57,73,71,66,64,97,75,52,58,64,17,24,15,61,67,0,79,30,0,75,55,15,13,0,9,100,52,89,71,33,0,91,61,36,8,0,15,5,72,6,41,54,75,62,42,2,15,20,26,0,18,100,83,38,0,44,61,91,56,4,79,43,98,75,5,48,12,3,65,34,51,14,13,15,69,24,27,0,87,97,93,34,57,45,29,96,0,96,0,90,46,0,73,0,4,33,88,0,56,0,0,0,48,38,50,10,34,0,93,89,65,2,14,34,52,0,0,70,79,51,0,52,53,0,26,70,8,6,0,87,61,3,33,29,0,95,59,46,51,73,55,43,0,47,54,87,0,93,0,89,95,89,0,74,38,63,18,0,99,3,73,99,0,8,85,0,46,0,21,0,39,92,72,21,0,100,42,22,58,96,0,0,8,0,69,91,6,54,0,37,0,34,57,0,0,14,78,49,54,48,0,1,97,0,9,1,26,36,56,0,71,93,29,49,25,63,50,43,93,49,0,54,51,50,28,0,6,1,78,56,6,97,82,2,0,34,48,0,0,2,98,0,39,0,0,69,58,10,41,63,0,0,13,46,0,51,0,32,18,93,96,33,0,19,85,69,22,0,100,21,58,0,88,34,0,38,0,61,11,66,56,0,0,63,0,45,72,50,0,58,44,45,8,82,44,43,14,0,33,0,0,100,0,22,0,39,17,75,0,95,7,0,52,41,83,24,0,73,77,47,55,29,0,73,5,3,58,23,25,11,0,63,84,48,0,89,20,93,13,0,0,46,0,34,74,54,9,0,0,92,73,41,0,0,68,0,89,84,70,18,59,55,43,26,0,50
14,0,12,69,79,28,0,73,62,87,3,8,0,37,77,81,0,78,88,19,58,0,48,22,46,0,19,15,0,0,21,56,63,0,64,4,0,67,89,0,19,0,0,60,39,21,3,46,33,74,0,0,83,63,0,0,51,51,86,0,0,79,22,94,0,89,75,0,0,0,0,84,90,88,17,71,73,93,66,68,40,0,0,0,62,11,35,76,25,80,8,0,24,0,9,15,0,1,94,0,0,13,31,1,38,85,90,67,0,52,0,31,0,24,50,81,30,77,5,10,98,60,52,0,82,69,83,32,56,21,77,70,0,69,4,39,16,78,80,0,0,34,91,89,0,51,11,18,96,92,0,86,28,0,85,63,86,10,85,19,0,0,80,0,28,80,45,79,10,91,40,0,68,0,62,0,0,0,0,0,54,0,0,99,0,50,90,0,23,87,0,0,42,7,64,2,81,56,44,94,0,51,0,49,0,0,47,0,74,4,0,31,37,96,1,37,68,0,64,19,62,21,0,13,59,23,98,88,21,93,0,0,59,7,69,61,43,28,0,74,0,90,90,57,0,59,29,98,65,23,0,0,6,0,31,71,51,29,0,40,92,67,0,0,0,0,0,45,42,29,0,0,0,36,3,0,26,0,0,0,66,57,71,63,0,0,0,70,45,0,58,21,40,11,45,0,35,38,15,0,78,9,33,0,69,11,64,40,0,69,17,13,80,13,86,0,0,9,89,48,11,45,0,98,0,9,97,16,86,77,38,74,5,0,0,0,37,32,0,38,36,21,62,0,46,15,90,39,90,23,20,0,94,57,76,5,0,56,54,77,6,56,74,38,55,51,0,52,0,73,95,73,0,5,12,83,77,73,0,63,27,78,66,73,43,0,23,91,96,100,31,33,11,52,58,54,17,12,72,71,71,54,0,78,27,0,27,16,56,65,88,21,43,33,73,54,64,0,51,0,48,76,30,13,20,51,0,36,33,28,2,84,0,100,95,81,37,42,47,18,0,81,0,20,62,0,23,0,0,0,82,80,17,0,90,44,95,36,67,9,44,0,78,13,65,35,85,37,0,64,0,64,2,33,11,100,5,41,0,0,63,40,23,92,0,81,0,20,3,62,3,0,83,57,0,88,2,44,50,28,30,0,0,24,71,2,32,8,91,81,37,80,2,82,86,0,11,94,90,93,70,43,3,73,84,15,15,28,0,0,0,85,74,77,100,63,62,57,83,0,37,59,54,13,35,0,79,33,21,44,0,54,32,18,98,20,0,0,0,65,14,0,54,0,17,0,99,78,4,0,97,0,51,3,25,23,0,0,87,75,0,47,44,35,0,0,20,32,35,0,97,98,0,74,58,86,77,7,41,38,24,99,1,82,73,11,85,41,10,0,43,54,0,6,23,64,5,16,53,0,23,20,0,46,0
92,1,0,30,48,8,73,0,93,77,73,59,79,63,77,0,67,0,84,59,74,0,87,0,36,49,82,0,0,62,35,0,90,52,0,1,61,72,0,71,10,0,0,0,70,27,82,5,64,35,100,98,0,52,85,14,31,21,0,57,38,0,77,41,0,0,0,51,6,99,3,36,44,42,36,43,44,87,95,0,0,99,62,65,65,0,19,34,0,0,53,44,16,0,31,22,0,32,29,59,68,89,76,65,0,75,95,51,0,22,44,0,68,12,40,90,0,74,18,81,0,10,76,0,30,19,14,62,39,0,74,91,14,88,0,9,64,29,21,63,93,46,7,10,67,24,66,0,35,48,70,0,75,92,63,0,0,0,0,68,32,85,0,0,26,0,0,56,44,2,98,0,46,74,74,0,81,0,16,22,23,0,6,89,35,45,82,20,0,73,49,0,94,0,0,0,42,94,0,32,86,87,26,46,44,100,49,68,0,36,72,63,82,0,5,55,72,67,91,0,0,65,0,64,67,0,45,0,0,98,0,99,54,79,37,0,34,91,0,0,58,52,91,24,0,0,93,24,96,24,0,53,28,45,70,0,1,0,38,53,78,19,19,45,23,89,100,31,0,0,0,64,42,0,50,63,59,0,82,0,0,0,80,76,90,100,40,17,23,24,59,60,9,60,0,7,0,82,6,0,91,0,0,11,0,66,88,33,74,20,13,2,11,55,91,55,7,32,39,39,52,0,72,45,0,0,85,19,29,87,0,0,49,87,61,73,0,64,44,0,0,61,53,88,0,16,2,17,36,20,65,6,27,91,22,0,0,77,0,62,63,0,58,87,0,0,21,51,36,47,82,88,0,58,54,10,99,59,0,32,0,55,50,56,65,91,45,3,0,93,80,0,0,0,60,97,100,29,0,61,0,44,62,21,95,0,69,15,26,0,14,96,0,0,92,42,77,27,0,0,40,0,69,33,40,0,97,66,65,0,35,100,93,40,0,22,67,35,24,22,70,80,23,0,51,0,97,14,87,0,50,44,95,92,0,0,0,0,88,40,0,30,0,0,75,0,33,63,81,0,49,67,0,83,0,0,58,79,39,2,95,37,0,62,68,67,0,0,68,84,30,0,0,26,92,31,11,68,20,39,49,2,85,26,16,89,0,84,60,3,15,66,28,39,0,0,48,18,43,70,89,19,12,83,20,79,83,76,68,6,15,87,0,7,8,24,78,97,11,0,65,0,47,14,83,29,27,94,88,63,0,73,42,0,99,4,5,74,43,0,100,40,92,73,29,34,59,26,18,51,55,48,55,0,19,0,21,69,0,69,78,52,51,60,2,0,59,21,48,0,43,0,82,95,95,0,14,99,90,35,0,12,0,58,48,27,56,51,80,95,66,37,49,0,97,8,0,49,23,20,23,3,19,0,65
0,60,69,16,37,80,62,93,0,83,49,26,6,72,0,16,0,16,52,93,24,0,67,59,7,32,91,25,0,0,35,98,0,0,93,95,0,0,90,20,89,20,0,0,50,30,30,23,0,69,42,97,64,73,8,6,3,65,3,21,0,2,57,2,0,10,72,84,72,21,77,94,86,61,85,99,46,44,46,60,21,93,0,24,29,74,27,69,0,78,3,26,94,99,57,0,80,9,52,35,82,0,70,80,33,0,71,47,13,14,8,79,22,0,79,95,59,100,0,0,85,67,0,37,28,14,96,18,48,0,0,40,0,26,54,0,84,25,28,91,0,0,17,0,45,23,45,25,29,51,0,73,62,34,80,100,51,0,0,96,0,46,74,9,0,0,0,0,40,20,70,24,0,0,0,63,11,91,10,0,73,66,0,76,28,0,0,16,0,0,0,0,68,7,20,91,6,0,21,0,40,44,87,38,0,59,84,4,90,15,15,7,0,29,90,45,97,26,65,0,0,17,78,71,13,5,14,2,0,0,64,84,29,56,0,32,17,91,27,35,33,95,71,26,53,31,16,69,67,18,20,19,82,25,94,0,75,89,68,0,0,40,81,76,0,0,92,51,52,87,85,44,77,0,14,0,48,0,52,83,63,56,59,2,0,0,56,0,92,35,8,22,42,10,4,7,38,90,0,11,0,4,72,95,94,0,1,40,0,45,39,97,14,0,46,0,14,86,25,0,56,0,72,23,0,55,61,64,43,31,10,83,63,83,0,3,75,13,65,63,63,75,0,36,0,2,21,0,50,31,0,23,0,49,63,2,2,0,36,0,33,23,60,13,85,0,16,69,58,95,66,16,73,62,17,74,8,26,30,36,68,40,73,44,67,41,0,0,0,0,0,0,99,41,0,0,64,35,0,93,0,89,9,24,41,0,3,100,52,91,0,12,18,44,3,91,23,21,12,14,6,89,39,0,0,39,78,0,0,26,0,94,7,70,0,0,0,93,25,73,82,1,44,34,0,33,32,88,0,59,5,46,47,71,73,0,42,16,54,28,0,0,0,51,52,72,91,0,23,86,82,52,77,43,88,0,0,71,91,0,99,62,0,40,2,70,40,7,77,6,12,38,100,31,27,0,95,0,85,0,4,96,0,61,14,0,82,19,13,59,12,7,0,61,38,0,52,0,0,65,3,26,32,10,65,0,60,0,77,4,4,25,96,55,51,0,0,5,80,83,13,52,43,97,45,83,0,0,29,31,80,0,5,8,70,85,23,67,2,11,94,83,0,24,74,8,0,53,0,47,0,31,0,89,63,0,48,0,66,46,73,24,46,60,40,23,0,79,0,29,60,59,48,28,5,0,81,0,21,0,0,0,0,0,37,1,0,64,0,79,23,91,0,0,69,4,52,0,78,0,31,45,70,86,91
0,28,99,14,0,55,87,77,83,0,34,74,50,0,0,0,36,58,39,49,73,73,56,82,0,51,79,59,98,76,14,92,0,0,0,15,0,0,32,84,26,92,27,80,43,74,19,0,33,16,51,67,0,25,66,93,0,58,0,60,31,1,89,60,4,70,0,0,27,59,47,92,37,81,79,66,38,0,0,96,0,42,67,13,77,68,0,77,68,73,30,50,4,39,8,35,8,59,28,100,79,85,80,38,36,98,0,33,63,51,89,0,25,40,81,95,36,0,87,49,66,67,84,0,29,38,0,2,35,3,94,39,27,30,80,25,75,24,85,0,85,78,17,39,90,33,0,89,31,7,86,34,0,14,61,0,47,25,57,15,26,96,88,36,12,23,73,15,84,24,0,34,99,20,18,6,42,50,97,54,69,75,17,33,6,95,0,67,54,10,70,62,30,89,99,0,0,55,22,0,92,59,59,94,75,0,51,49,25,84,39,0,78,76,99,0,65,0,65,0,21,87,2,24,68,40,35,89,0,74,30,0,8,86,99,96,0,28,0,82,53,80,87,20,50,60,58,24,13,94,0,11,37,41,31,0,5,71,0,86,0,0,9,0,0,34,0,0,87,38,5,9,0,18,0,0,0,81,0,0,80,50,18,0,65,79,77,18,0,0,36,94,100,94,13,5,31,5,66,94,0,80,11,55,60,95,50,98,0,95,0,35,55,0,30,68,0,0,27,77,31,60,97,5,83,0,0,17,5,61,0,0,0,72,0,47,76,95,22,20,78,0,53,44,11,15,0,0,0,55,0,75,0,50,96,0,57,96,95,5,3,9,21,3,0,81,5,81,0,98,47,56,78,89,7,97,0,47,0,27,97,0,33,45,34,35,36,94,0,54,0,56,26,72,31,0,87,94,25,14,27,69,88,0,23,84,89,4,17,63,66,88,0,5,0,0,100,67,76,90,0,78,39,10,28,12,0,85,0,38,76,0,0,0,18,7,95,0,79,4,0,79,0,64,34,100,0,0,27,23,71,72,0,0,17,8,0,0,22,5,7,94,57,33,49,0,0,2,68,0,61,44,0,38,84,55,94,1,95,0,24,9,0,0,42,0,0,72,10,0,78,40,83,20,65,69,0,0,10,56,51,25,77,40,0,62,46,78,0,0,23,25,58,30,44,0,26,0,8,94,90,0,19,62,58,42,0,34,52,24,0,18,80,53,34,74,0,50,95,29,40,0,51,68,63,0,0,2,79,0,2,60,35,57,0,0,19,97,6,0,0,7,4,95,0,16,86,49,98,69,91,97,0,73,61,0,2,94,57,26,7,0,0,35,48,0,26,66,7,6,0,0,67,29,29,34,0,0,81,43,0,97,0,0,0,84,90,0,0,36,89,54,42,72,69,57,54,0,0,85,7,98,0,91,42
